# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.928024
# Diagonal elements of inverse mass matrix:
# 0.490316
-7.82458,1,0.928024,1,1,0,8.32575,0.419238
-7.82458,0.846161,0.928024,1,1,0,8.20047,0.419238
-7.82458,0.428009,0.928024,1,3,0,10.2226,0.419238
-7.70484,1,0.928024,2,3,0,7.79429,0.384124
-7.65519,0.981674,0.928024,2,3,0,7.81221,0.358736
-7.6434,1,0.928024,2,3,0,7.65203,0.34735
-7.66747,0.85853,0.928024,2,3,0,8.40646,0.300969
-7.8619,0.942576,0.928024,1,3,0,7.97739,0.427664
-7.75427,0.966926,0.928024,1,3,0,8.10245,0.270195
-7.65083,0.961537,0.928024,2,3,0,8.04062,0.355213
-7.6716,0.99097,0.928024,1,3,0,7.70554,0.298809
-9.43578,0.679377,0.928024,2,3,0,10.2083,0.604612
-7.64108,0.921097,0.928024,2,3,0,9.93757,0.323005
-7.64595,0.956723,0.928024,2,3,0,7.87786,0.35045
-9.06093,0.694691,0.928024,1,3,0,9.17276,0.575174
-9.18385,0.962785,0.928024,1,1,0,9.60565,0.585278
-7.75119,0.974266,0.928024,1,3,0,9.38899,0.271002
-7.75119,0.999999,0.928024,1,1,0,7.78072,0.271001
-9.0173,0.833412,0.928024,2,3,0,9.32442,0.571468
-8.88486,1,0.928024,1,1,0,9.3419,0.559795
-8.35418,1,0.928024,1,1,0,8.86375,0.504491
-7.64253,0.933121,0.928024,2,3,0,8.76417,0.346126
-8.25102,0.838735,0.928024,1,3,0,8.46263,0.197231
-7.65988,0.990266,0.928024,2,3,0,8.31018,0.305403
-8.22007,0.577332,0.928024,2,3,0,10.5721,0.200283
-9.42242,0.916886,0.928024,2,3,0,9.43475,0.603629
-9.10897,1,0.928024,1,1,0,9.72979,0.57918
-10.1251,0.482998,0.928024,1,3,0,14.6056,0.0977233
-7.82254,0.98392,0.928024,1,3,0,9.97489,0.254676
-7.82254,0.916297,0.928024,1,1,0,8.12031,0.254676
-8.7919,0.754434,0.928024,1,3,0,9.41828,0.551186
-8.7919,0.64199,0.928024,1,1,0,9.97433,0.551186
-8.00019,0.87481,0.928024,1,3,0,9.6082,0.22575
-8.11443,0.991847,0.928024,2,3,0,8.17464,0.211577
-7.78039,1,0.928024,1,1,0,8.03668,0.263776
-7.64953,1,0.928024,1,3,0,7.75042,0.313043
-7.65524,0.998451,0.928024,1,1,0,7.6573,0.308524
-7.68015,0.997786,0.928024,2,3,0,7.68139,0.294744
-7.66791,1,0.928024,2,3,0,7.68256,0.300732
-7.6567,0.993311,0.928024,2,3,0,7.72239,0.307501
-7.73655,0.984587,0.928024,1,3,0,7.73666,0.275017
-7.63825,0.82019,0.928024,2,3,0,8.92512,0.335026
-7.65051,0.862627,0.928024,2,3,0,8.40095,0.312195
-7.96894,0.914823,0.928024,1,3,0,8.06957,0.448615
-8.03998,0.977936,0.928024,1,1,0,8.12884,0.460713
-7.6689,1,0.928024,1,3,0,7.93256,0.367598
-8.70132,0.772104,0.928024,1,3,0,8.74092,0.542423
-7.71974,1,0.928024,2,3,0,8.68985,0.28005
-7.71974,0.772456,0.928024,1,3,0,8.75158,0.28005
-7.64028,1,0.928024,1,3,0,7.70483,0.324527
-8.03018,0.906325,0.928024,1,3,0,8.09817,0.221788
-8.07256,0.943736,0.928024,2,3,0,8.73039,0.216497
-9.70641,0.802015,0.928024,1,3,0,9.76542,0.112033
-8.46091,1,0.928024,1,1,0,9.50158,0.178875
-8.82627,0.937516,0.928024,1,1,0,8.91463,0.153687
-7.68806,0.991956,0.928024,2,3,0,8.85372,0.291353
-7.8066,0.970245,0.928024,1,1,0,7.80724,0.257963
-7.8066,0.833706,0.928024,1,3,0,8.63328,0.257963
-8.08292,0.979314,0.928024,2,3,0,8.08751,0.215252
-10.1103,0.851034,0.928024,2,3,0,10.31,0.649313
-7.68894,1,0.928024,1,3,0,9.47454,0.377547
-7.68894,0.677233,0.928024,1,3,0,8.81408,0.377547
-7.66504,1,0.928024,2,3,0,7.6861,0.365342
-7.86349,0.95581,0.928024,1,3,0,7.86409,0.428008
-7.75956,0.880151,0.928024,2,3,0,8.49036,0.4023
-7.80009,0.987681,0.928024,1,1,0,7.82932,0.413257
-7.69633,1,0.928024,2,3,0,7.77141,0.288102
-7.8933,0.965594,0.928024,1,3,0,7.89335,0.241757
-7.8933,0.26284,0.928024,1,3,0,13.8132,0.241757
-7.6574,0.988827,0.928024,2,3,0,7.97555,0.30702
-7.70696,0.982615,0.928024,1,3,0,7.76155,0.384943
-8.42772,0.681565,0.928024,2,3,0,9.52621,0.513217
-8.40289,1,0.928024,1,1,0,8.65345,0.510319
-8.66018,0.921933,0.928024,1,1,0,8.85639,0.53831
-8.63692,1,0.928024,1,1,0,8.96062,0.535946
-8.49787,1,0.928024,1,1,0,8.83707,0.521156
-7.8125,1,0.928024,1,1,0,8.28664,0.416338
-8.68957,0.358388,0.928024,2,3,0,12.401,0.162328
-8.69786,0.998575,0.928024,1,1,0,8.91743,0.161781
-7.64983,0.998976,0.928024,2,3,0,8.64909,0.312777
-8.54451,0.813969,0.928024,2,3,0,8.97614,0.526249
-8.29476,1,0.928024,1,1,0,8.6294,0.497099
-8.57931,0.971301,0.928024,2,3,0,8.73843,0.529959
-8.00637,1,0.928024,1,1,0,8.44484,0.455132
-7.66003,1,0.928024,2,3,0,8.0023,0.305309
-8.88535,0.73482,0.928024,1,3,0,9.12187,0.150191
-7.72568,0.924859,0.928024,1,3,0,9.27808,0.391681
-7.72568,0.696912,0.928024,1,3,0,9.09987,0.391681
-7.63996,0.998513,0.928024,1,3,0,7.72568,0.325226
-7.64338,0.951455,0.928024,2,3,0,7.90352,0.347323
-7.64773,0.999583,0.928024,2,3,0,7.64854,0.352321
-7.65834,0.989823,0.928024,2,3,0,7.70395,0.361017
-8.49571,0.769484,0.928024,1,3,0,8.88504,0.176158
-8.8004,0.982614,0.928024,2,3,0,8.90686,0.155262
-7.64179,0.981108,0.928024,1,3,0,8.77356,0.321821
-7.68622,0.910834,0.928024,2,3,0,8.15623,0.292115
-8.6358,0.843377,0.928024,2,3,0,8.94867,0.165962
-8.14964,1,0.928024,2,3,0,8.56714,0.207649
-7.70512,1,0.928024,1,3,0,8.05244,0.284904
-8.12585,0.921724,0.928024,1,3,0,8.1357,0.210283
-7.84945,1,0.928024,1,1,0,8.07275,0.249474
-7.64214,0.994419,0.928024,2,3,0,7.88296,0.32128
-8.62013,0.844195,0.928024,2,3,0,8.81799,0.167048
-7.64438,1,0.928024,2,3,0,8.56402,0.318284
-7.72625,0.981987,0.928024,1,3,0,7.7295,0.27804
-7.8846,0.961726,0.928024,1,1,0,7.88726,0.243223
-7.63824,0.849501,0.928024,2,3,0,9.09245,0.331764
-7.75916,0.969345,0.928024,1,3,0,7.78127,0.268936
-7.72179,0.978959,0.928024,2,3,0,7.95772,0.279407
-7.63967,0.997431,0.928024,1,3,0,7.7252,0.340808
-7.64788,0.997275,0.928024,1,3,0,7.65395,0.31456
-7.6512,0.82679,0.928024,2,3,0,8.70112,0.311617
-7.69011,0.989624,0.928024,1,1,0,7.69019,0.290524
-8.39683,0.895424,0.928024,2,3,0,8.58132,0.509606
-8.03345,0.871264,0.928024,1,3,0,9.24719,0.221369
-7.72554,0.933555,0.928024,2,3,0,8.56357,0.391636
-7.6406,0.998153,0.928024,1,3,0,7.72792,0.323899
-7.64696,0.982773,0.928024,2,3,0,7.73576,0.351538
-8.10071,0.874193,0.928024,1,3,0,8.2801,0.213157
-8.23034,0.97344,0.928024,1,1,0,8.30719,0.199259
-7.96729,0.956725,0.928024,2,3,0,8.78509,0.230334
-7.80621,1,0.928024,1,1,0,7.94392,0.258048
-7.65254,1,0.928024,1,3,0,7.771,0.310543
-7.78762,0.966032,0.928024,2,3,0,7.89297,0.262116
-7.6935,1,0.928024,1,1,0,7.76604,0.289184
-7.70812,0.998741,0.928024,2,3,0,7.71979,0.283866
-7.70812,0.594343,0.928024,1,3,0,9.70118,0.283866
-7.63878,0.834654,0.928024,2,3,0,8.76323,0.338117
-7.68443,0.986722,0.928024,2,3,0,7.71863,0.375504
-7.88612,0.940808,0.928024,1,1,0,7.88635,0.432771
-8.10616,0.721631,0.928024,2,3,0,9.43738,0.471067
-8.10616,0.603661,0.928024,1,3,0,9.90509,0.471067
-7.63984,1,0.928024,1,3,0,8.05606,0.325505
-8.14075,0.910604,0.928024,2,3,0,8.27707,0.208623
-7.85978,1,0.928024,1,1,0,8.08792,0.247579
-9.12407,0.699203,0.928024,1,3,0,9.90102,0.580424
-8.84518,1,0.928024,1,1,0,9.36642,0.556165
-7.79982,1,0.928024,1,3,0,8.51788,0.41319
-8.37414,0.655317,0.928024,2,3,0,9.76,0.506903
-8.64009,0.548414,0.928024,2,3,0,11.4807,0.536269
-8.14241,1,0.928024,1,1,0,8.57186,0.476429
-8.14241,0.70701,0.928024,1,1,0,8.94031,0.476429
-7.64168,0.98047,0.928024,2,3,0,8.26154,0.322005
-7.77406,0.970543,0.928024,2,3,0,7.84296,0.265266
-8.03539,0.940065,0.928024,1,1,0,8.03768,0.221119
-7.99511,1,0.928024,2,3,0,8.10272,0.226441
-7.90981,0.947546,0.928024,2,3,0,8.55134,0.437535
-8.33275,0.875387,0.928024,1,1,0,8.36631,0.501862
-8.0197,1,0.928024,1,1,0,8.30707,0.457375
-9.02947,0.727166,0.928024,1,1,0,9.05368,0.572508
-10.3086,0.68129,0.928024,1,1,0,10.5534,0.660915
-8.0469,1,0.928024,1,1,0,9.60172,0.461834
-8.54194,0.855127,0.928024,1,1,0,8.60519,0.525971
-8.91026,0.963569,0.928024,2,3,0,9.13321,0.562086
-9.44295,0.848718,0.928024,1,1,0,9.75258,0.605138
-7.91465,0.916011,0.928024,1,3,0,10.0669,0.23828
-9.4721,0.768415,0.928024,1,3,0,9.56541,0.121315
-8.04485,0.908985,0.928024,1,3,0,10.7126,0.461503
-7.76818,1,0.928024,1,1,0,7.9695,0.404763
-7.75827,0.944553,0.928024,2,3,0,8.1035,0.269163
-7.75827,0.630611,0.928024,1,3,0,9.62864,0.269163
-7.67029,1,0.928024,1,1,0,7.73561,0.299477
-7.64883,1,0.928024,1,1,0,7.66492,0.31367
-7.6384,0.999696,0.928024,1,3,0,7.64923,0.336267
-7.8795,0.939711,0.928024,1,3,0,7.90809,0.4314
-7.63878,1,0.928024,1,3,0,7.85408,0.328587
-7.75498,0.969379,0.928024,1,3,0,7.77878,0.400957
-7.75498,0.723262,0.928024,1,3,0,8.68344,0.400957
-9.59387,0.495458,0.928024,1,3,0,10.9651,0.116362
-7.73379,1,0.928024,1,3,0,9.46092,0.275809
-7.73762,0.718555,0.928024,2,3,0,9.85355,0.274712
-8.26726,0.891564,0.928024,2,3,0,8.6286,0.195671
-7.6469,1,0.928024,1,3,0,8.20132,0.315524
-7.79764,0.975226,0.928024,2,3,0,7.83422,0.412637
-8.7139,0.75063,0.928024,1,1,0,8.71393,0.543664
-8.7139,0.424618,0.928024,1,1,0,10.7889,0.543664
-7.6572,0.972447,0.928024,2,3,0,8.90194,0.307158
-8.07663,0.909077,0.928024,1,3,0,8.11431,0.216006
-7.63977,0.788721,0.928024,2,3,0,10.0465,0.34105
-9.37685,0.636918,0.928024,1,3,0,9.55587,0.600241
-9.62357,0.92828,0.928024,1,1,0,10.1187,0.617988
-7.66156,1,0.928024,1,3,0,9.14219,0.363171
-7.76378,0.932477,0.928024,2,3,0,8.03169,0.267772
-7.65237,0.990987,0.928024,1,3,0,7.80302,0.356515
-7.99381,0.920064,0.928024,1,3,0,8.00536,0.452984
-8.45623,0.713262,0.928024,2,3,0,9.56863,0.179247
-7.69016,0.986395,0.928024,2,3,0,8.55727,0.290503
-7.76202,0.981757,0.928024,1,1,0,7.76551,0.268212
-8.342,0.839014,0.928024,1,3,0,8.74839,0.503003
-7.70112,0.978028,0.928024,1,3,0,8.47072,0.286329
-8.24408,0.895912,0.928024,1,3,0,8.2683,0.197907
-10.3196,0.774352,0.928024,1,3,0,10.4122,0.0918938
-7.86871,0.977416,0.928024,1,3,0,10.1626,0.24598
-8.77173,0.764876,0.928024,1,3,0,9.47519,0.549268
-11.6224,0.719863,0.928024,2,3,0,11.6796,0.725348
-11.3063,1,0.928024,1,1,0,12.5541,0.711511
-8.73601,1,0.928024,2,3,0,10.8515,0.159301
-7.91543,0.864095,0.928024,2,3,0,10.4869,0.438637
-7.80228,1,0.928024,1,1,0,7.91275,0.413808
-8.2159,0.952785,0.928024,2,3,0,8.21601,0.200702
-7.78307,0.916955,0.928024,2,3,0,8.91764,0.408839
-7.79977,0.911268,0.928024,2,3,0,8.28156,0.259427
-9.10827,0.693595,0.928024,1,3,0,9.76612,0.579122
-7.8182,0.943121,0.928024,1,3,0,9.49864,0.255556
-7.72927,1,0.928024,1,1,0,7.80498,0.277134
-7.65391,0.992034,0.928024,1,3,0,7.76897,0.357754
-7.64572,0.993533,0.928024,2,3,0,7.69393,0.316752
-8.29827,0.850059,0.928024,1,3,0,8.41006,0.192763
-7.85237,0.966233,0.928024,2,3,0,8.69057,0.248933
-7.75197,1,0.928024,1,1,0,7.83968,0.270798
-7.65067,1,0.928024,1,3,0,7.72704,0.312061
-7.63833,0.986227,0.928024,2,3,0,7.73112,0.335763
-7.78678,0.971898,0.928024,2,3,0,7.8286,0.262306
-8.23295,0.866935,0.928024,1,3,0,8.65307,0.489039
-9.74968,0.622372,0.928024,1,1,0,9.78874,0.626537
-7.74223,1,0.928024,1,3,0,9.87761,0.273423
-7.80812,0.983821,0.928024,1,1,0,7.82266,0.257644
-9.16472,0.684986,0.928024,1,3,0,9.85215,0.583737
-9.46096,0.913534,0.928024,1,1,0,9.88395,0.606454
-8.49655,1,0.928024,1,1,0,9.3002,0.52101
-7.64045,1,0.928024,1,3,0,8.32321,0.34257
-7.96431,0.943599,0.928024,2,3,0,8.02708,0.230763
-7.74878,0.961292,0.928024,1,3,0,8.21599,0.399097
-7.63934,0.998977,0.928024,1,3,0,7.74376,0.326773
-7.6385,1,0.928024,1,1,0,7.63911,0.329829
-7.69525,0.987929,0.928024,2,3,0,7.7186,0.380263
-7.78017,0.991567,0.928024,2,3,0,7.78646,0.408061
-9.24646,0.557999,0.928024,2,3,0,10.4435,0.131332
-8.59703,1,0.928024,1,1,0,9.19621,0.168673
-7.74431,0.999742,0.928024,1,3,0,8.44288,0.27285
-7.63857,0.99806,0.928024,1,3,0,7.7413,0.337166
-7.63817,0.99822,0.928024,2,3,0,7.64797,0.333701
-7.92364,0.92831,0.928024,1,3,0,7.96218,0.440225
-8.03379,0.862403,0.928024,2,3,0,8.71519,0.221324
-9.10928,0.922715,0.928024,2,3,0,9.14581,0.579205
-7.88897,1,0.928024,2,3,0,8.72665,0.433355
-7.98556,0.767672,0.928024,2,3,0,9.16259,0.451553
-7.98556,0.637265,0.928024,1,3,0,9.96676,0.451553
-8.81304,0.770119,0.928024,1,1,0,8.83936,0.553176
-10.4391,0.867693,0.928024,2,3,0,10.5941,0.668235
-7.88006,1,0.928024,1,3,0,9.65585,0.431515
-8.66776,0.780455,0.928024,1,1,0,8.67714,0.539075
-7.6434,1,0.928024,1,3,0,8.55537,0.319515
-7.68837,0.903307,0.928024,2,3,0,8.20749,0.291227
-8.03057,0.902541,0.928024,1,3,0,8.22665,0.459175
-7.69507,1,0.928024,1,3,0,7.92828,0.380187
-7.63863,1,0.928024,1,3,0,7.68426,0.33748
-8.4946,0.785672,0.928024,1,3,0,8.75555,0.176244
-8.4946,0.80925,0.928024,1,1,0,9.58814,0.176244
-8.26599,1,0.928024,1,1,0,8.53617,0.195792
-7.74309,0.893693,0.928024,2,3,0,9.33879,0.397347
-7.72443,1,0.928024,2,3,0,7.75957,0.391256
-7.66193,1,0.928024,1,1,0,7.70684,0.36341
-7.94522,0.912317,0.928024,1,3,0,8.11165,0.233566
-7.65362,1,0.928024,1,3,0,7.88986,0.309715
-7.66333,0.918714,0.928024,2,3,0,8.15043,0.303303
-7.63846,1,0.928024,1,3,0,7.65908,0.330036
-7.63824,0.999848,0.928024,2,3,0,7.63937,0.334996
-8.02677,0.900871,0.928024,1,3,0,8.12332,0.222229
-8.75918,0.942972,0.928024,2,3,0,8.76359,0.548065
-7.98344,1,0.928024,2,3,0,8.54283,0.451182
# 
#  Elapsed Time: 0.016 seconds (Warm-up)
#                0.038 seconds (Sampling)
#                0.054 seconds (Total)
# 
