# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.15014
# Diagonal elements of inverse mass matrix:
# 0.350854
-7.64525,0.981704,1.15014,2,3,0,7.76398,0.349653
-7.63935,0.97712,1.15014,2,3,0,7.75167,0.339955
-8.93104,0.763817,1.15014,2,3,0,9.28472,0.147575
-9.167,0.986951,1.15014,2,3,0,9.38466,0.135154
-7.7994,0.902216,1.15014,1,3,0,9.57227,0.413082
-7.70768,1,1.15014,1,1,0,7.7809,0.385218
-7.63826,1,1.15014,1,3,0,7.69463,0.331549
-7.63826,0.611791,1.15014,1,3,0,8.98298,0.331549
-7.63839,0.999863,1.15014,2,3,0,7.63892,0.330504
-7.6398,0.999759,1.15014,2,3,0,7.64008,0.341139
-9.78617,0.554636,1.15014,1,3,0,9.92792,0.62895
-8.00396,1,1.15014,1,1,0,9.18572,0.454723
-7.77515,1,1.15014,2,3,0,7.94338,0.265008
-7.63822,0.729684,1.15014,2,3,0,9.58644,0.334668
-7.76303,0.96712,1.15014,1,3,0,7.77393,0.403301
-8.3278,0.916473,1.15014,2,3,0,8.35464,0.19008
-8.60907,0.943894,1.15014,1,1,0,8.7121,0.167822
-8.28531,1,1.15014,1,1,0,8.62897,0.193967
-7.71226,1,1.15014,1,3,0,8.14506,0.282468
-7.83117,0.988154,1.15014,2,3,0,7.83443,0.420782
-7.64361,1,1.15014,1,3,0,7.77538,0.347622
-8.13141,0.877407,1.15014,1,3,0,8.15096,0.474822
-7.67254,0.989797,1.15014,1,3,0,8.13753,0.298338
-7.83417,0.966922,1.15014,1,3,0,7.8342,0.252378
-8.61177,0.797651,1.15014,1,3,0,9.08474,0.533356
-7.90988,1,1.15014,2,3,0,8.40066,0.43755
-7.86112,1,1.15014,1,1,0,7.96014,0.427494
-7.85711,1,1.15014,1,1,0,7.93183,0.426623
-7.68897,0.861584,1.15014,2,3,0,8.44822,0.377562
-8.00924,0.898318,1.15014,1,1,0,8.00962,0.455619
-7.72607,1,1.15014,1,1,0,7.92025,0.391813
-8.38118,0.893522,1.15014,2,3,0,8.43153,0.185421
-8.38118,0.825139,1.15014,1,3,0,9.56761,0.185421
-7.7829,0.935531,1.15014,2,3,0,8.67731,0.408794
-7.69026,0.985432,1.15014,1,3,0,7.86679,0.290463
-7.78453,0.973926,1.15014,1,1,0,7.78817,0.26282
-7.64589,1,1.15014,1,3,0,7.7484,0.316574
-7.64589,0.596159,1.15014,1,3,0,9.13118,0.316574
-7.68905,0.951968,1.15014,2,3,0,7.89392,0.377595
-7.87076,0.941271,1.15014,1,1,0,7.87366,0.429562
-7.63862,1,1.15014,1,3,0,7.82555,0.329264
-7.76763,0.967184,1.15014,1,3,0,7.78165,0.266822
-7.66105,0.988958,1.15014,1,3,0,7.80503,0.362838
-7.66105,0.580495,1.15014,1,3,0,9.45408,0.362838
-7.76041,0.962286,1.15014,2,3,0,7.85347,0.268618
-7.72733,1,1.15014,2,3,0,7.77072,0.277714
-7.71054,1,1.15014,2,3,0,7.74039,0.283044
-9.53605,0.728656,1.15014,2,3,0,10.0361,0.118677
-8.78412,1,1.15014,1,1,0,9.49414,0.156266
-7.64848,0.950387,1.15014,1,3,0,8.78191,0.353053
-7.68954,0.993976,1.15014,2,3,0,7.69343,0.290753
-7.64025,1,1.15014,2,3,0,7.68886,0.342158
-7.64025,0.910918,1.15014,1,3,0,7.94565,0.342158
-8.16762,0.861933,1.15014,1,3,0,8.29355,0.205709
-8.81772,0.872795,1.15014,1,1,0,8.84126,0.154205
-10.1858,0.805767,1.15014,1,1,0,10.2011,0.0958547
-8.68478,1,1.15014,1,1,0,9.94322,0.162646
-7.64771,1,1.15014,2,3,0,8.5444,0.352303
-8.30279,0.838441,1.15014,1,3,0,8.32467,0.498117
-10.4266,0.486535,1.15014,1,1,0,10.4817,0.667545
-7.69466,1,1.15014,1,3,0,9.56206,0.380018
-8.12441,0.865397,1.15014,1,1,0,8.12445,0.47379
-7.88452,1,1.15014,2,3,0,8.05107,0.243237
-7.71208,1,1.15014,1,1,0,7.83996,0.282528
-8.36563,0.87033,1.15014,1,3,0,8.38414,0.186754
-7.99531,1,1.15014,1,1,0,8.30981,0.226413
-8.48093,0.89527,1.15014,1,1,0,8.4987,0.177302
-7.65701,0.891574,1.15014,2,3,0,9.47885,0.360076
-7.86626,0.85161,1.15014,2,3,0,8.33644,0.428601
-7.75682,0.793977,1.15014,2,3,0,8.78209,0.401501
-7.88398,0.957942,1.15014,1,1,0,7.90783,0.432328
-7.77329,0.944988,1.15014,2,3,0,8.2327,0.26545
-7.68037,1,1.15014,1,1,0,7.74913,0.294644
-7.63817,0.983826,1.15014,2,3,0,7.77521,0.333704
-7.95524,0.8709,1.15014,2,3,0,8.29807,0.446141
-7.84771,1,1.15014,1,1,0,7.97362,0.424548
-8.05,0.932944,1.15014,1,1,0,8.09574,0.462332
-8.14414,0.967883,1.15014,1,1,0,8.26983,0.47668
-8.4609,0.895662,1.15014,1,1,0,8.59292,0.517016
-8.7721,0.617406,1.15014,1,3,0,10.4762,0.157015
-8.10891,1,1.15014,1,1,0,8.64625,0.212209
-7.81137,1,1.15014,1,1,0,8.04183,0.256964
-7.83226,0.994489,1.15014,1,1,0,7.87632,0.252749
-7.72717,1,1.15014,1,1,0,7.81355,0.277762
-7.82285,0.974216,1.15014,1,1,0,7.83377,0.254614
-8.57096,0.804364,1.15014,1,3,0,9.01985,0.529076
-7.91002,1,1.15014,1,1,0,8.37607,0.437578
-8.14483,0.922162,1.15014,1,1,0,8.20761,0.47678
-8.35005,0.70212,1.15014,2,3,0,9.66368,0.188109
-7.82134,1,1.15014,1,1,0,8.21979,0.254919
-8.37804,0.847293,1.15014,1,3,0,8.78868,0.507371
-8.5282,0.949129,1.15014,1,1,0,8.75991,0.524484
-7.81635,1,1.15014,1,1,0,8.29382,0.417273
-7.81635,0.568162,1.15014,1,3,0,9.19198,0.417273
-7.64116,0.998534,1.15014,1,3,0,7.79467,0.322874
-7.72695,0.976132,1.15014,1,3,0,7.74761,0.392113
-8.31567,0.818546,1.15014,1,1,0,8.3164,0.499738
-8.19783,1,1.15014,1,1,0,8.44833,0.48427
-7.90882,0.637149,1.15014,2,3,0,10.1049,0.437342
-8.05183,0.98398,1.15014,2,3,0,8.12347,0.462626
-8.01038,1,1.15014,1,1,0,8.15668,0.455812
-7.90172,1,1.15014,2,3,0,8.04617,0.435932
-7.90172,0.321864,1.15014,2,3,0,11.1457,0.435932
-7.90172,0.918735,1.15014,1,1,0,8.12176,0.435932
-7.64582,0.985196,1.15014,2,3,0,7.98509,0.316649
-7.87506,0.937717,1.15014,1,3,0,7.92663,0.430469
-9.43024,0.780473,1.15014,2,3,0,9.43308,0.604205
-8.36331,1,1.15014,2,3,0,9.19821,0.505599
-8.37487,0.995985,1.15014,1,1,0,8.62104,0.506991
-9.07801,0.784322,1.15014,1,1,0,9.24742,0.576606
-7.6965,1,1.15014,1,3,0,8.97097,0.288036
-7.6458,0.995808,1.15014,1,3,0,7.70782,0.350276
-7.6458,0.579804,1.15014,1,3,0,9.06685,0.350276
-7.64068,0.955078,1.15014,2,3,0,7.85517,0.343013
-8.64277,0.760463,1.15014,1,3,0,8.69998,0.536543
-8.77779,0.984807,1.15014,2,3,0,9.10286,0.549846
-10.4183,0.579716,1.15014,1,1,0,10.6216,0.667084
-8.1797,1,1.15014,1,1,0,9.6832,0.48175
-8.67848,0.840815,1.15014,1,1,0,8.80444,0.54015
-8.12797,1,1.15014,2,3,0,8.52091,0.210045
-7.73745,0.749493,1.15014,2,3,0,10.3167,0.27476
-7.65082,0.987681,1.15014,2,3,0,7.82042,0.311936
-8.05808,0.700853,1.15014,2,3,0,9.33138,0.218267
-8.47282,0.875307,1.15014,2,3,0,9.34829,0.177936
-8.56552,0.981577,1.15014,1,1,0,8.74102,0.170936
-8.02033,1,1.15014,1,1,0,8.4591,0.223069
-7.92984,1,1.15014,1,1,0,8.05725,0.235901
-8.50344,0.95833,1.15014,2,3,0,8.50841,0.175565
-7.66476,0.982814,1.15014,2,3,0,8.60331,0.302475
-7.64212,0.998018,1.15014,1,3,0,7.67067,0.345502
-7.64347,0.919293,1.15014,2,3,0,8.02682,0.347444
-7.64413,0.999792,1.15014,1,1,0,7.64568,0.348301
-7.65992,0.984334,1.15014,2,3,0,7.71446,0.362093
-7.65394,1,1.15014,1,1,0,7.66206,0.35778
-7.63831,0.955419,1.15014,2,3,0,7.86024,0.335644
-7.6382,1,1.15014,1,1,0,7.63828,0.334467
-7.65266,0.99609,1.15014,1,3,0,7.65497,0.310445
-7.81471,0.949065,1.15014,2,3,0,7.96978,0.256271
-7.73764,0.83926,1.15014,2,3,0,8.97052,0.274707
-7.73764,0.592869,1.15014,1,3,0,9.59976,0.274707
-7.90773,0.95542,1.15014,1,1,0,7.91402,0.239389
-7.64303,0.95115,1.15014,2,3,0,8.24005,0.346841
-7.70918,0.966336,1.15014,2,3,0,7.80687,0.283504
-7.64073,1,1.15014,2,3,0,7.70819,0.343117
-8.23686,0.675248,1.15014,2,3,0,9.41962,0.198615
-7.89618,1,1.15014,1,1,0,8.17161,0.241278
-9.62116,0.743594,1.15014,2,3,0,10.3548,0.115291
-7.70694,0.895445,1.15014,1,3,0,9.89593,0.384933
-8.87941,0.73034,1.15014,1,3,0,8.88592,0.559301
-7.93838,1,1.15014,1,1,0,8.58158,0.443023
-7.65152,0.994821,1.15014,1,3,0,7.92483,0.311356
-7.66381,0.996361,1.15014,1,1,0,7.66602,0.303023
-8.49085,0.818187,1.15014,1,3,0,8.56964,0.176532
-8.44075,1,1.15014,1,1,0,8.66144,0.180486
-8.60242,0.968077,1.15014,1,1,0,8.75381,0.168291
-7.65383,0.992835,1.15014,1,3,0,8.45395,0.309552
-7.65551,0.822445,1.15014,2,3,0,8.62278,0.358977
-7.92283,0.933424,1.15014,1,3,0,7.92471,0.44007
-7.66093,0.991504,1.15014,1,3,0,7.93491,0.304749
-7.69083,0.977103,1.15014,2,3,0,7.7941,0.290233
-7.65748,1,1.15014,1,1,0,7.68281,0.306969
-7.72953,0.904011,1.15014,2,3,0,8.18628,0.277056
-9.36765,0.644947,1.15014,2,3,0,10.2706,0.599551
-7.68529,1,1.15014,1,3,0,8.82625,0.375902
-7.6466,0.90405,1.15014,2,3,0,8.13821,0.315829
-7.6466,0.935862,1.15014,1,3,0,7.85746,0.315829
-7.87083,0.947468,1.15014,1,3,0,7.88268,0.245606
-7.80816,1,1.15014,2,3,0,7.88944,0.257636
-8.19531,0.907258,1.15014,1,1,0,8.19833,0.202803
-8.55215,0.926692,1.15014,1,1,0,8.61748,0.171914
-7.70234,0.784286,1.15014,2,3,0,10.4227,0.383147
-8.17269,0.853231,1.15014,1,1,0,8.17283,0.480764
-7.68176,1,1.15014,1,3,0,8.00882,0.374251
-8.95644,0.433701,1.15014,2,3,0,10.9074,0.566185
-8.10319,1,1.15014,2,3,0,8.73575,0.470618
-7.65112,0.969471,1.15014,2,3,0,8.27685,0.311687
-8.84575,0.718055,1.15014,1,3,0,9.01589,0.556217
-7.71502,1,1.15014,1,3,0,8.46411,0.387942
-8.62607,0.618935,1.15014,2,3,0,9.93645,0.166635
-8.13406,1,1.15014,2,3,0,8.5564,0.209365
-7.8803,1,1.15014,1,1,0,8.09512,0.243958
-7.65,0.987409,1.15014,1,3,0,7.89082,0.354475
-9.80332,0.655795,1.15014,2,3,0,10.0187,0.108482
-9.55625,1,1.15014,1,1,0,10.0744,0.117861
-8.77237,1,1.15014,1,1,0,9.50234,0.156998
-7.98442,1,1.15014,1,1,0,8.59716,0.227914
-9.10066,0.847077,1.15014,1,3,0,9.10524,0.138476
-7.64042,1,1.15014,2,3,0,8.97412,0.324252
-7.65811,0.995917,1.15014,1,3,0,7.65817,0.30655
-7.7386,0.988763,1.15014,2,3,0,7.75107,0.395933
-8.59071,0.664325,1.15014,2,3,0,9.68449,0.169122
-9.61649,0.836253,1.15014,1,1,0,9.64495,0.115473
-7.9535,1,1.15014,1,3,0,9.30995,0.232337
-7.8113,1,1.15014,1,1,0,7.94031,0.256977
-7.64042,1,1.15014,1,3,0,7.77444,0.324238
-7.64042,0.340105,1.15014,1,3,0,10.695,0.324238
-7.64669,0.997452,1.15014,2,3,0,7.65446,0.351244
-7.7608,0.944433,1.15014,2,3,0,7.91904,0.26852
-9.25568,0.715458,1.15014,2,3,0,9.97055,0.590969
-7.9078,1,1.15014,1,1,0,8.79957,0.437139
-7.65495,1,1.15014,1,3,0,7.82654,0.358554
-7.65495,0.897687,1.15014,1,3,0,8.02631,0.358554
-7.65495,0.334832,1.15014,1,3,0,10.5286,0.358554
-7.63825,0.952341,1.15014,2,3,0,7.87559,0.335086
-8.85158,0.716441,1.15014,1,3,0,8.94288,0.556755
-7.67132,0.923946,1.15014,2,3,0,9.31753,0.29895
-8.85471,0.719184,1.15014,1,3,0,9.0812,0.557043
-7.63837,1,1.15014,1,3,0,8.56413,0.33062
-7.63837,0.761384,1.15014,1,3,0,8.53365,0.33062
-8.0935,0.82176,1.15014,2,3,0,8.56895,0.469145
-7.63822,0.934464,1.15014,2,3,0,8.45027,0.332021
-8.12157,0.806327,1.15014,2,3,0,8.64455,0.47337
-8.44875,0.892439,1.15014,1,1,0,8.57217,0.515634
# 
#  Elapsed Time: 0.017 seconds (Warm-up)
#                0.032 seconds (Sampling)
#                0.049 seconds (Total)
# 
