# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.79131,1,1.0014,1,1,0,7.83523,0.411008
-8.36035,0.777531,1.0014,1,3,0,9.17245,0.187211
-9.30063,0.869743,1.0014,2,3,0,10.0854,0.128819
-7.76107,0.853935,1.0014,2,3,0,11.3246,0.268451
-7.70762,1,1.0014,1,1,0,7.75518,0.284035
-8.68276,0.593006,1.0014,2,3,0,10.8849,0.162781
-8.96831,0.958888,1.0014,1,1,0,9.08017,0.145495
-8.00139,0.891082,1.0014,1,3,0,10.31,0.454286
-7.73317,0.953131,1.0014,1,3,0,8.30091,0.275989
-7.92241,0.959711,1.0014,1,1,0,7.9226,0.237054
-10.1931,0.823535,1.0014,2,3,0,10.3391,0.654235
-7.69862,1,1.0014,1,3,0,9.7142,0.381652
-8.0439,0.882861,1.0014,2,3,0,8.47748,0.461349
-7.65765,0.971123,1.0014,2,3,0,8.23629,0.360534
-8.90039,0.74893,1.0014,1,3,0,9.02613,0.561199
-8.63886,1,1.0014,2,3,0,9.05302,0.536145
-8.22778,1,1.0014,1,1,0,8.6168,0.488347
-7.76269,1,1.0014,1,1,0,8.0998,0.403205
-7.64018,1,1.0014,2,3,0,7.75443,0.324742
-7.80129,0.975804,1.0014,2,3,0,7.83378,0.41356
-7.99852,0.947147,1.0014,1,1,0,8.01375,0.453794
-8.44687,0.881966,1.0014,1,1,0,8.48199,0.51542
-7.83016,1,1.0014,1,1,0,8.27647,0.420546
-8.50722,0.738317,1.0014,2,3,0,9.60514,0.522189
-7.69303,1,1.0014,2,3,0,8.40566,0.289367
-8.34475,0.927768,1.0014,2,3,0,8.4059,0.503339
-8.18266,1,1.0014,1,1,0,8.41726,0.482164
-9.09399,0.774966,1.0014,1,1,0,9.12992,0.577939
-7.74433,1,1.0014,2,3,0,8.9218,0.272844
-9.17291,0.851212,1.0014,2,3,0,9.33506,0.584398
-8.26962,1,1.0014,2,3,0,8.97352,0.493869
-7.64035,0.996325,1.0014,1,3,0,8.27411,0.324381
-7.64363,0.99845,1.0014,1,3,0,7.65058,0.347656
-7.67826,0.937275,1.0014,2,3,0,8.01187,0.295601
-7.87289,0.967061,1.0014,1,3,0,7.87735,0.245245
-7.77939,1,1.0014,1,1,0,7.86598,0.264009
-7.8896,0.940914,1.0014,1,3,0,8.26805,0.433483
-7.64455,0.992731,1.0014,1,3,0,7.9278,0.318084
-7.66011,0.995381,1.0014,2,3,0,7.68124,0.305261
-8.00109,0.907954,1.0014,1,3,0,8.18093,0.454235
-8.35427,0.905824,1.0014,1,1,0,8.39903,0.504502
-7.67038,0.973364,1.0014,1,3,0,8.50723,0.299435
-7.7713,0.983903,1.0014,1,3,0,7.77156,0.265929
-7.87745,0.943342,1.0014,1,3,0,8.23564,0.430971
-8.43561,0.728462,1.0014,1,3,0,9.49228,0.180902
-8.13678,0.869047,1.0014,2,7,0,9.73085,0.47561
-7.79192,1,1.0014,2,3,0,8.04617,0.411166
-7.64361,1,1.0014,2,3,0,7.77507,0.319239
-7.64089,0.999215,1.0014,2,3,0,7.6504,0.323357
-7.64061,0.998934,1.0014,2,3,0,7.64924,0.342881
-7.68978,0.98879,1.0014,2,3,0,7.72054,0.37792
-7.70935,0.998275,1.0014,2,3,0,7.71887,0.385848
-7.76488,0.915909,1.0014,2,3,0,8.24999,0.2675
-7.64835,0.923006,1.0014,2,3,0,8.32319,0.352929
-7.6496,0.996751,1.0014,2,3,0,7.67467,0.312975
-7.67073,0.994953,1.0014,1,1,0,7.67093,0.299251
-7.70503,0.997348,1.0014,2,3,0,7.70711,0.284937
-7.8829,0.985733,1.0014,2,3,0,7.88291,0.432107
-7.64996,1,1.0014,1,3,0,7.83642,0.354442
-7.64996,0.769688,1.0014,1,3,0,8.72225,0.354442
-8.62869,0.616098,1.0014,2,3,0,10.1654,0.166453
-7.96626,0.975211,1.0014,2,3,0,8.99619,0.230482
-7.64112,1,1.0014,2,3,0,7.91609,0.343845
-7.64276,0.998704,1.0014,1,3,0,7.65061,0.320383
-7.6382,1,1.0014,1,3,0,7.64246,0.332272
-7.85064,0.963463,1.0014,2,3,0,7.91809,0.425199
-7.75093,0.956525,1.0014,1,3,0,8.15146,0.27107
-7.69845,0.947532,1.0014,2,3,0,8.20121,0.381585
-7.78293,0.855945,1.0014,2,3,0,8.60654,0.263186
-7.79263,0.997895,1.0014,1,1,0,7.82316,0.260993
-7.79263,0.915543,1.0014,1,3,0,8.28164,0.260993
-7.70378,1,1.0014,1,1,0,7.77479,0.285377
-7.93454,0.924211,1.0014,1,3,0,8.19436,0.4423
-7.67826,1,1.0014,2,3,0,7.88067,0.2956
-8.25245,0.889747,1.0014,1,3,0,8.32307,0.197093
-10.2102,0.792532,1.0014,1,3,0,10.3407,0.0951166
-10.8221,0.946522,1.0014,1,1,0,11.0004,0.0787502
-9.75211,1,1.0014,1,1,0,10.7702,0.110339
-7.80651,1,1.0014,2,3,0,9.67103,0.257982
-8.88974,0.834598,1.0014,1,3,0,8.98448,0.149936
-8.00574,0.982051,1.0014,1,3,0,8.74029,0.225002
-8.98471,0.875814,1.0014,1,3,0,9.00288,0.144595
-9.40759,0.94594,1.0014,1,1,0,9.52255,0.124062
-7.86847,0.905102,1.0014,1,3,0,10.6891,0.429073
-7.96885,0.896506,1.0014,2,3,0,8.63606,0.230111
-7.88625,1,1.0014,1,1,0,7.98663,0.242943
-8.89334,0.868207,1.0014,1,3,0,8.94024,0.149728
-9.14343,0.966064,1.0014,1,1,0,9.29175,0.13632
-8.85191,1,1.0014,1,1,0,9.23482,0.152153
-8.64771,0.952655,1.0014,2,3,0,9.85288,0.165144
-8.31151,1,1.0014,2,3,0,8.64406,0.19155
-7.94124,0.971714,1.0014,2,3,0,8.70891,0.234163
-7.73197,1,1.0014,2,3,0,7.89581,0.276338
-7.73197,0.88481,1.0014,1,3,0,8.324,0.276338
-8.27115,0.951808,1.0014,2,3,0,8.2892,0.494068
-7.67161,1,1.0014,1,3,0,8.14057,0.369098
-7.96529,0.902139,1.0014,1,3,0,8.22119,0.230621
-7.87863,1,1.0014,1,1,0,7.97994,0.244246
-9.45196,0.774319,1.0014,1,3,0,9.63267,0.122162
-7.81316,0.918064,1.0014,1,3,0,10.6119,0.416501
-7.66513,1,1.0014,1,3,0,7.77502,0.365397
-9.5118,0.728018,1.0014,2,3,0,9.54193,0.119668
-8.73458,1,1.0014,2,3,0,9.4338,0.159393
-8.32201,1,1.0014,1,1,0,8.70755,0.1906
-7.86273,0.911432,1.0014,2,7,0,9.04978,0.427844
-7.67729,1,1.0014,1,3,0,7.81378,0.372061
-7.91963,0.953046,1.0014,1,3,0,7.92193,0.439453
-7.66621,1,1.0014,1,3,0,7.85831,0.366045
-8.51586,0.755546,1.0014,1,3,0,9.07509,0.174621
-9.48351,0.867903,1.0014,1,1,0,9.48637,0.120838
-9.1264,1,1.0014,1,1,0,9.58543,0.137172
-8.609,1,1.0014,1,1,0,9.10545,0.167827
-8.18739,1,1.0014,1,1,0,8.56069,0.203624
-7.64703,0.983586,1.0014,2,3,0,8.32127,0.351604
-7.64212,1,1.0014,1,1,0,7.64604,0.345493
-7.71897,0.989494,1.0014,2,3,0,7.72353,0.280293
-7.71897,0.843761,1.0014,1,3,0,8.59816,0.280293
-7.65818,0.999633,1.0014,1,3,0,7.70475,0.306503
-7.64656,1,1.0014,1,1,0,7.65574,0.315864
-9.22348,0.782042,1.0014,2,3,0,9.35315,0.13242
-8.05704,0.975819,1.0014,1,3,0,9.05117,0.218396
-8.17612,0.992629,1.0014,2,3,0,8.23353,0.204806
-7.64484,0.982531,1.0014,1,3,0,8.29556,0.349164
-7.64484,0.952842,1.0014,1,3,0,7.85403,0.349164
-7.80101,0.978093,1.0014,2,3,0,7.81011,0.259158
-7.69451,1,1.0014,2,3,0,7.77741,0.288795
-8.25471,0.939934,1.0014,2,3,0,8.29763,0.491923
-7.90621,0.887183,1.0014,1,3,0,9.01584,0.239635
-7.90621,0.820276,1.0014,1,3,0,9.10211,0.239635
-7.89692,0.937626,1.0014,1,3,0,8.48654,0.434969
-7.90633,0.997402,1.0014,1,1,0,7.97391,0.436849
-7.90633,0.740224,1.0014,1,3,0,9.22265,0.436849
-7.75468,1,1.0014,1,1,0,7.87455,0.400869
-10.0971,0.414573,1.0014,2,7,0,12.2957,0.0986027
-10.3036,0.993382,1.0014,2,3,0,10.5975,0.0923586
-9.22317,1,1.0014,1,1,0,10.2037,0.132435
-7.66177,1,1.0014,2,3,0,8.89151,0.363306
-7.66177,0.353792,1.0014,1,3,0,11.4957,0.363306
-8.05216,0.944823,1.0014,2,3,0,8.06362,0.219001
-8.16515,0.978946,1.0014,1,1,0,8.22311,0.205972
-7.65117,0.998033,1.0014,1,3,0,8.14083,0.311644
-7.65905,0.99811,1.0014,1,1,0,7.66067,0.305934
-7.63839,0.999995,1.0014,1,3,0,7.65747,0.330457
-7.63828,0.997019,1.0014,2,3,0,7.65662,0.335315
-7.63828,0.891921,1.0014,1,3,0,8.07573,0.335315
-7.99469,0.910072,1.0014,1,3,0,8.11791,0.226498
-8.14287,0.889561,1.0014,1,3,0,9.02367,0.476496
-7.68453,1,1.0014,2,3,0,8.06495,0.292829
-7.64798,0.891056,1.0014,2,3,0,8.43397,0.314463
-7.64798,0.481727,1.0014,2,3,0,11.0469,0.314463
-7.84813,0.945287,1.0014,1,3,0,7.94569,0.42464
-8.20152,0.824964,1.0014,1,3,0,9.00167,0.202164
-8.34707,0.974582,1.0014,1,1,0,8.42268,0.188371
-8.08279,1,1.0014,1,1,0,8.33251,0.215268
-8.03878,1,1.0014,1,1,0,8.14718,0.220687
-9.12793,0.864964,1.0014,1,3,0,9.15295,0.137095
-8.46935,0.819921,1.0014,1,3,0,11.4588,0.51797
-8.28476,1,1.0014,1,1,0,8.55968,0.495823
-7.83723,1,1.0014,2,7,0,8.17839,0.251787
-9.13532,0.807047,1.0014,1,3,0,9.26506,0.136724
-7.84168,0.878822,1.0014,2,7,0,10.2067,0.423192
-7.72999,1,1.0014,1,1,0,7.81945,0.393131
-7.84875,0.968338,1.0014,1,1,0,7.85616,0.424778
-7.7121,1,1.0014,1,1,0,7.81498,0.386874
-8.43619,0.787793,1.0014,2,3,0,9.16293,0.514194
-7.85474,0.896853,1.0014,1,3,0,9.11777,0.248497
-7.65518,0.998877,1.0014,1,3,0,7.82384,0.308564
-7.65288,0.995808,1.0014,2,3,0,7.69221,0.356936
-7.6599,0.986984,1.0014,2,3,0,7.73677,0.30539
-7.65316,0.986169,1.0014,2,3,0,7.76238,0.357163
-8.04134,0.885736,1.0014,1,3,0,8.27898,0.220362
-9.3379,0.917371,1.0014,2,3,0,9.34307,0.597304
-10.4912,0.739785,1.0014,1,1,0,10.7499,0.671091
-8.4011,1,1.0014,1,1,0,9.92927,0.510109
-7.81852,0.898204,1.0014,2,3,0,9.23577,0.417796
-7.91669,0.9161,1.0014,1,3,0,8.42601,0.237956
-8.387,0.91366,1.0014,1,1,0,8.38727,0.184926
-8.29269,1,1.0014,2,3,0,8.47469,0.19328
-8.20326,1,1.0014,1,1,0,8.36689,0.201986
-7.64473,1,1.0014,2,3,0,8.10455,0.349039
-7.8256,0.947144,1.0014,1,3,0,7.927,0.254064
-7.93359,0.992584,1.0014,2,3,0,7.95245,0.235324
-8.03979,0.909336,1.0014,1,3,0,8.7602,0.460682
-7.81535,1,1.0014,2,3,0,7.99365,0.417031
-7.81085,0.938168,1.0014,1,3,0,8.2218,0.257071
-7.72794,0.977341,1.0014,2,3,0,8.05019,0.392448
-7.76536,0.952656,1.0014,2,3,0,8.0617,0.267381
-8.47967,0.888495,1.0014,1,3,0,8.52085,0.1774
-8.33566,1,1.0014,1,1,0,8.55304,0.189379
-8.57415,0.961105,1.0014,1,1,0,8.64914,0.170311
-7.85392,0.987487,1.0014,1,3,0,8.44938,0.248647
-7.7344,0.897784,1.0014,2,3,0,8.82372,0.39458
-8.10967,0.804496,1.0014,2,3,0,8.88637,0.212122
-7.79545,1,1.0014,1,1,0,8.04469,0.260369
-7.64042,0.875614,1.0014,2,3,0,8.72912,0.324239
-7.64042,0.61628,1.0014,1,3,0,9.59883,0.324239
-7.63926,0.963134,1.0014,2,3,0,7.86692,0.327011
-7.85603,0.945744,1.0014,1,3,0,7.9183,0.426387
-8.31597,0.789815,1.0014,1,3,0,9.22752,0.191145
-9.4644,0.911985,1.0014,2,7,0,9.48144,0.606704
-8.5614,1,1.0014,2,3,0,9.3299,0.528059
-7.71816,1,1.0014,2,3,0,8.43271,0.280548
-8.0506,0.937031,1.0014,2,3,0,8.26702,0.219196
-7.81295,0.934063,1.0014,2,7,0,8.55612,0.416447
-8.10849,0.836855,1.0014,2,7,0,8.76602,0.212257
-7.95204,0.925338,1.0014,1,3,0,8.89497,0.445556
-7.6826,1,1.0014,1,3,0,7.88203,0.374647
-8.42141,0.805655,1.0014,2,3,0,9.03219,0.512486
-9.96078,0.877241,1.0014,2,3,0,9.99647,0.640151
-9.68615,1,1.0014,1,1,0,10.3901,0.622271
-9.34653,1,1.0014,1,1,0,9.99497,0.597958
-8.36193,1,1.0014,1,1,0,9.13704,0.505432
-7.92013,1,1.0014,2,3,0,8.25845,0.439549
-7.75847,1,1.0014,1,1,0,7.88551,0.401982
-7.75847,0.91324,1.0014,1,1,0,7.99989,0.401982
-7.85098,0.975131,1.0014,1,1,0,7.8673,0.425274
-7.64754,1,1.0014,2,3,0,7.82576,0.314884
-7.67167,0.994224,1.0014,1,1,0,7.67167,0.298776
-8.24019,0.88833,1.0014,1,3,0,8.31732,0.198287
-7.83241,0.794195,1.0014,2,3,0,10.3864,0.25272
-7.65026,0.99587,1.0014,2,3,0,7.8638,0.31241
-8.13584,0.895688,1.0014,1,3,0,8.22746,0.209167
-7.90284,0.815087,1.0014,2,3,0,10.4538,0.436156
-7.63826,0.995457,1.0014,2,3,0,7.93381,0.335203
-7.69301,0.898335,1.0014,2,3,0,8.25362,0.289377
-7.65347,0.993674,1.0014,1,3,0,7.74208,0.357405
-7.99144,0.779988,1.0014,2,3,0,8.98228,0.226943
-7.71142,0.99864,1.0014,2,7,0,7.92252,0.38662
-7.80965,0.991299,1.0014,2,3,0,7.81514,0.415641
-7.91545,0.916,1.0014,1,3,0,8.40921,0.238152
-7.91545,0.797916,1.0014,1,3,0,9.27449,0.238152
-7.96691,0.961862,1.0014,2,3,0,8.38646,0.230388
-7.69,0.997275,1.0014,1,3,0,7.91395,0.290565
-7.6994,0.997834,1.0014,1,1,0,7.70942,0.286958
-7.64633,0.878839,1.0014,2,3,0,8.59937,0.350862
-7.6856,0.987901,1.0014,2,3,0,7.73126,0.376043
-9.60601,0.607401,1.0014,2,3,0,10.7722,0.616771
-7.99742,1,1.0014,2,3,0,9.28813,0.226126
-8.01747,0.996082,1.0014,1,1,0,8.08906,0.223444
-8.06009,0.991793,1.0014,1,1,0,8.12926,0.218019
-8.68135,0.89522,1.0014,1,1,0,8.68208,0.162874
-8.84264,0.992058,1.0014,2,3,0,8.98749,0.152705
-7.63832,0.882671,1.0014,2,3,0,10.1964,0.33569
-10.3558,0.51958,1.0014,1,3,0,10.8683,0.663593
-7.73731,1,1.0014,2,3,0,10.1626,0.274798
-7.85353,0.946746,1.0014,1,3,0,8.14046,0.425837
-7.64557,0.987704,1.0014,2,3,0,7.93392,0.350025
-7.66231,0.995705,1.0014,1,1,0,7.66241,0.36365
-8.03551,0.773707,1.0014,2,3,0,9.02186,0.221104
-8.03551,0.595469,1.0014,1,3,0,11.2087,0.221104
-8.00439,0.912944,1.0014,1,3,0,8.86921,0.454796
-7.64714,1,1.0014,2,3,0,7.97996,0.315275
-7.6435,0.998389,1.0014,1,3,0,7.66073,0.347473
-7.66809,0.949711,1.0014,2,3,0,7.93865,0.300637
-7.66221,0.994021,1.0014,1,3,0,7.72474,0.363588
-7.87507,0.929333,1.0014,1,3,0,8.05536,0.244864
-7.77174,1,1.0014,2,3,0,7.86337,0.265824
-7.70513,0.978805,1.0014,1,3,0,7.95182,0.384239
-8.64563,0.814874,1.0014,1,3,0,8.68058,0.536835
-8.96253,0.915686,1.0014,1,1,0,9.18004,0.56672
-7.91476,1,1.0014,2,3,0,8.66976,0.438505
-7.75273,1,1.0014,2,3,0,7.87896,0.400289
-8.41062,0.765653,1.0014,1,3,0,9.16993,0.182949
-7.94471,1,1.0014,1,1,0,8.32347,0.233642
-7.64039,0.883325,1.0014,2,3,0,8.89248,0.342438
-7.72686,0.633247,1.0014,2,3,0,10.2912,0.277853
-7.89861,0.963151,1.0014,1,1,0,7.89891,0.240877
-7.74793,1,1.0014,2,3,0,7.86875,0.27187
-9.65773,0.798429,1.0014,2,3,0,9.91919,0.620336
-10.6694,0.923951,1.0014,2,3,0,11.0234,0.680589
-9.51594,1,1.0014,1,1,0,10.6708,0.610422
-8.10047,1,1.0014,2,3,0,9.12482,0.470205
-8.75142,0.833136,1.0014,1,1,0,8.79081,0.547318
-8.24639,1,1.0014,1,1,0,8.6962,0.490826
-8.02903,1,1.0014,2,3,0,8.25368,0.45892
-8.02903,0.911049,1.0014,1,1,0,8.32192,0.45892
-8.02903,0.937588,1.0014,1,1,0,8.26108,0.45892
-7.82406,1,1.0014,1,1,0,7.99182,0.419116
-7.90698,0.977457,1.0014,1,1,0,7.94115,0.436978
-8.15185,0.934086,1.0014,1,1,0,8.18607,0.477794
-9.1206,0.920867,1.0014,2,3,0,9.1477,0.580139
-7.78655,1,1.0014,1,3,0,8.77391,0.409761
-7.79813,0.998951,1.0014,2,3,0,7.83497,0.412759
-7.64715,1,1.0014,1,3,0,7.76746,0.351729
-7.80029,0.96738,1.0014,1,3,0,7.80913,0.413308
-7.9557,0.88333,1.0014,2,3,0,8.5684,0.446225
-7.70704,1,1.0014,1,1,0,7.88841,0.384971
-7.7839,0.979576,1.0014,1,1,0,7.79035,0.409059
-7.63983,0.997376,1.0014,1,3,0,7.79695,0.325524
-7.65368,0.927372,1.0014,2,3,0,8.08846,0.309668
-8.1091,0.928597,1.0014,2,3,0,8.22903,0.212188
-10.3398,0.749687,1.0014,1,3,0,10.6004,0.0913166
-11.5555,0.904902,1.0014,1,1,0,11.6155,0.0634297
-7.65665,1,1.0014,2,3,0,10.8298,0.30753
-7.65822,0.995022,1.0014,1,3,0,7.70068,0.360934
-7.73606,0.814558,1.0014,2,3,0,8.83851,0.275156
-8.02603,0.904084,1.0014,1,3,0,8.38804,0.458426
-8.3972,0.901198,1.0014,1,1,0,8.44589,0.509648
-7.83967,1,1.0014,2,3,0,8.26543,0.251319
-7.98194,0.971143,1.0014,1,1,0,7.99797,0.228259
-7.69706,1,1.0014,2,3,0,7.91189,0.381013
-9.7524,0.694758,1.0014,2,3,0,9.76504,0.110328
-7.67335,1,1.0014,2,3,0,9.29442,0.370032
-8.30179,0.909064,1.0014,2,3,0,8.31581,0.19244
-8.86182,0.91288,1.0014,1,1,0,8.88117,0.151567
-7.73921,0.985473,1.0014,1,3,0,8.77762,0.274264
-8.52293,0.868592,1.0014,1,3,0,8.59106,0.174087
-9.71497,0.910864,1.0014,2,7,0,9.76432,0.624217
-8.43992,1,1.0014,2,3,0,9.41896,0.514623
-9.84015,0.679862,1.0014,1,1,0,9.88733,0.632473
-8.43956,1,1.0014,1,1,0,9.50127,0.514581
-7.83832,1,1.0014,1,1,0,8.27413,0.422428
-7.69537,1,1.0014,2,3,0,7.80076,0.380313
-7.74052,0.926977,1.0014,2,3,0,8.16161,0.273897
-7.74052,0.772026,1.0014,1,3,0,8.97321,0.273897
-7.69912,1,1.0014,1,1,0,7.73735,0.287062
-7.6382,0.746098,1.0014,2,3,0,9.7001,0.334419
-7.84941,0.946707,1.0014,1,3,0,7.91678,0.249481
-7.76665,1,1.0014,1,1,0,7.84402,0.267062
-8.4816,0.808413,1.0014,1,3,0,9.07885,0.519346
-10.7734,0.536713,1.0014,1,1,0,10.7839,0.685951
-8.7884,1,1.0014,1,1,0,10.3053,0.550854
-7.69733,1,1.0014,1,3,0,8.54372,0.381126
-8.04387,0.876259,1.0014,1,3,0,8.41318,0.220042
-8.93365,0.758925,1.0014,1,3,0,10.281,0.564173
-7.7903,0.916981,1.0014,1,3,0,9.50921,0.261512
-8.01246,0.911406,1.0014,1,3,0,8.47121,0.456163
-8.01246,0.717732,1.0014,1,1,0,8.86884,0.456163
-8.19689,0.949707,1.0014,1,1,0,8.26544,0.484141
-7.7637,1,1.0014,1,1,0,8.07788,0.403493
-7.7637,0.546272,1.0014,1,3,0,10.1773,0.403493
-7.71292,1,1.0014,1,1,0,7.76074,0.387173
-7.83114,0.940117,1.0014,1,3,0,8.0931,0.252969
-7.76127,0.969227,1.0014,1,3,0,8.1403,0.402795
-7.95903,0.947331,1.0014,1,1,0,7.96648,0.44683
-7.64062,1,1.0014,1,3,0,7.92111,0.342899
-7.64134,0.995613,1.0014,2,3,0,7.66843,0.322556
-7.71145,0.865398,1.0014,2,3,0,8.4943,0.282738
-7.66625,0.993225,1.0014,2,3,0,7.77455,0.301642
-9.395,0.644748,1.0014,1,3,0,9.94322,0.124608
-9.78502,0.9556,1.0014,1,1,0,9.95214,0.109141
-8.2092,0.966211,1.0014,1,3,0,9.59363,0.201381
-8.48157,0.953865,1.0014,1,1,0,8.5315,0.177252
-7.76946,0.989701,1.0014,1,3,0,8.37307,0.266375
-10.2227,0.711703,1.0014,2,3,0,10.4683,0.094741
-10.579,0.967733,1.0014,1,1,0,10.8336,0.0847922
-8.17955,0.975964,1.0014,2,7,0,10.0696,0.481728
-8.17955,0.561931,1.0014,2,7,0,10.6704,0.481728
-7.64643,1,1.0014,2,3,0,8.16564,0.316006
-7.63926,0.974033,1.0014,2,3,0,7.80833,0.339712
-7.64057,0.999302,1.0014,1,3,0,7.64391,0.323943
-7.65225,0.995992,1.0014,1,3,0,7.66376,0.356417
-8.12533,0.898389,1.0014,1,3,0,8.16416,0.473927
-8.32563,0.75451,1.0014,2,3,0,9.87566,0.50098
-7.82341,0.910496,1.0014,1,3,0,8.90813,0.254503
-7.9737,0.969331,1.0014,1,1,0,7.98618,0.22942
-8.27846,0.943815,1.0014,1,1,0,8.29263,0.19461
-8.39713,0.993239,1.0014,2,3,0,8.49215,0.184074
-8.16723,1,1.0014,1,1,0,8.40833,0.20575
-8.16723,0.905292,1.0014,1,1,0,8.65696,0.20575
-8.16723,0.888126,1.0014,1,1,0,8.74981,0.20575
-8.33714,0.970117,1.0014,1,1,0,8.40155,0.189247
-7.64991,0.99761,1.0014,1,3,0,8.32996,0.312712
-8.3835,0.826277,1.0014,1,3,0,8.62679,0.508023
-8.04781,1,1.0014,1,1,0,8.34721,0.461979
-9.28268,0.517282,1.0014,1,3,0,11.5174,0.129644
-7.63818,1,1.0014,2,3,0,8.99248,0.333849
-7.65962,0.994737,1.0014,1,3,0,7.66434,0.361893
-7.65272,1,1.0014,1,1,0,7.6602,0.356803
-7.66309,0.992552,1.0014,2,3,0,7.70742,0.364148
-7.65516,1,1.0014,1,1,0,7.66383,0.358714
-9.2531,0.687148,1.0014,1,3,0,9.43532,0.590767
-8.1383,1,1.0014,2,7,0,9.00924,0.208894
-7.65525,0.842194,1.0014,2,3,0,9.58242,0.308516
-7.79813,0.972889,1.0014,1,3,0,7.80558,0.259783
-8.03343,0.944044,1.0014,2,3,0,8.34257,0.22137
-7.68555,0.996739,1.0014,1,3,0,7.97532,0.292395
-7.66737,0.993633,1.0014,2,3,0,7.74696,0.301024
-11.3968,0.369773,1.0014,2,3,0,13.3209,0.0664219
-9.93456,1,1.0014,1,1,0,11.2804,0.103913
-11.4386,0.872523,1.0014,1,1,0,11.452,0.0656173
-7.928,1,1.0014,2,3,0,11.0812,0.236184
-7.69621,0.988414,1.0014,2,3,0,8.04099,0.288145
-7.7446,0.98906,1.0014,1,1,0,7.74939,0.272772
-8.36855,0.944842,1.0014,2,3,0,8.39089,0.506231
-7.91268,1,1.0014,1,1,0,8.25887,0.4381
-8.30059,0.897409,1.0014,1,1,0,8.32298,0.497839
-8.30059,0.264467,1.0014,1,3,0,13.074,0.497839
-7.79859,0.919723,1.0014,1,3,0,8.81687,0.259683
-7.68024,0.841458,1.0014,2,3,0,9.14702,0.37352
-7.99322,0.892897,1.0014,1,3,0,8.28835,0.2267
-8.38359,0.851539,1.0014,1,3,0,9.38582,0.508034
-7.63965,0.97834,1.0014,2,3,0,8.52611,0.340774
-7.86943,0.804812,1.0014,2,3,0,8.84135,0.245853
-8.44854,0.651957,1.0014,2,3,0,10.9393,0.179861
-8.49587,0.992247,1.0014,1,1,0,8.63938,0.176146
-9.2376,0.894926,1.0014,1,1,0,9.25381,0.13175
-8.36901,1,1.0014,1,1,0,9.10491,0.186462
-8.75165,0.980011,1.0014,2,3,0,8.80275,0.158304
-8.43816,1,1.0014,1,1,0,8.77497,0.180695
-9.25398,0.961136,1.0014,2,3,0,9.26131,0.130979
-9.64781,0.984436,1.0014,2,3,0,9.79918,0.114258
-8.79803,1,1.0014,1,1,0,9.559,0.155408
-7.63936,0.982538,1.0014,1,3,0,8.93327,0.326705
-7.97714,0.917538,1.0014,1,3,0,8.06762,0.450073
-7.65158,0.987208,1.0014,1,3,0,8.04676,0.311311
-7.80581,0.955411,1.0014,1,3,0,7.90063,0.414691
-7.94091,0.895249,1.0014,1,3,0,8.44952,0.234212
-7.8941,1,1.0014,2,3,0,7.97554,0.241624
-7.98638,0.981519,1.0014,1,1,0,8.02041,0.227642
-7.77187,1,1.0014,1,1,0,7.94236,0.265791
-8.40713,0.823643,1.0014,1,3,0,8.98934,0.510817
-8.97202,0.854085,1.0014,1,1,0,9.09042,0.567551
-8.77152,1,1.0014,1,1,0,9.18939,0.549248
-8.03111,1,1.0014,1,1,0,8.58465,0.459263
-8.76114,0.814966,1.0014,1,1,0,8.78237,0.548253
-8.04452,0.830435,1.0014,1,3,0,9.98165,0.21996
-8.18644,0.880863,1.0014,1,3,0,9.17579,0.482692
-7.8912,1,1.0014,1,1,0,8.12991,0.433811
-7.64041,1,1.0014,1,3,0,7.86097,0.34248
-7.72093,0.687414,1.0014,2,3,0,9.82069,0.279674
-7.66332,0.957833,1.0014,2,3,0,8.02775,0.364289
-7.83086,0.941904,1.0014,1,3,0,7.98996,0.253024
-7.77064,0.958165,1.0014,2,3,0,8.2247,0.405451
-7.76645,0.947661,1.0014,2,3,0,8.13131,0.404275
-8.68583,0.688425,1.0014,1,3,0,9.69079,0.162576
-8.42399,1,1.0014,2,3,0,8.72614,0.181848
-7.65503,1,1.0014,2,3,0,8.26966,0.358615
