# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.64193,0.999444,0.929119,2,3,0,7.64845,0.321597
-7.707,0.992955,0.929119,2,3,0,7.70846,0.384957
-8.13013,0.84837,0.929119,2,7,0,8.71178,0.209803
-7.80267,0.94098,0.929119,1,3,0,8.83538,0.413907
-8.04274,0.848403,0.929119,2,7,0,8.78427,0.220185
-7.64114,0.983272,0.929119,1,3,0,8.18931,0.343874
-7.79602,0.980091,0.929119,2,3,0,7.80008,0.260245
-7.71683,0.971015,0.929119,1,3,0,8.0751,0.388593
-8.19336,0.936743,0.929119,2,7,0,8.19783,0.203005
-8.18749,0.998603,0.929119,2,7,0,8.2057,0.482838
-8.62293,0.899077,0.929119,1,1,0,8.67635,0.534509
-7.64669,1,0.929119,2,3,0,8.52215,0.31573
-8.06474,0.91382,0.929119,1,3,0,8.18533,0.217448
-9.05204,0.88707,0.929119,2,3,0,9.47009,0.140991
-9.57425,0.98122,0.929119,2,3,0,9.64203,0.11714
-9.74303,0.98346,0.929119,1,1,0,9.95468,0.110673
-8.77462,1,0.929119,1,1,0,9.63108,0.156858
-8.80598,0.994891,0.929119,2,7,0,8.83153,0.552513
-8.39855,1,0.929119,1,1,0,8.80818,0.509809
-7.75678,0.954218,0.929119,2,3,0,8.77946,0.401487
-7.85542,0.913545,0.929119,2,7,0,8.3056,0.248372
-8.13816,0.983879,0.929119,2,3,0,8.13872,0.20891
-8.13388,1,0.929119,1,1,0,8.22619,0.209385
-8.59314,0.932219,0.929119,1,1,0,8.59815,0.16895
-7.6586,0.979752,0.929119,1,3,0,8.71067,0.306227
-8.09873,0.916585,0.929119,1,3,0,8.19622,0.213389
-7.80278,0.861624,0.929119,2,3,0,9.5645,0.258777
-7.81194,0.998287,0.929119,1,1,0,7.8418,0.256844
-7.76386,0.964586,0.929119,1,3,0,8.20171,0.40354
-7.63891,1,0.929119,2,3,0,7.76361,0.338565
-7.69392,0.985215,0.929119,1,3,0,7.72561,0.289021
-7.63818,0.998909,0.929119,1,3,0,7.70274,0.332619
-7.63817,1,0.929119,1,3,0,7.63818,0.333249
-8.04688,0.945684,0.929119,2,3,0,8.07035,0.219662
-7.7683,0.988871,0.929119,2,3,0,8.19209,0.266657
-7.63861,0.99756,0.929119,1,3,0,7.78431,0.329324
-7.77464,0.967512,0.929119,1,3,0,7.82987,0.406559
-7.64563,0.999359,0.929119,1,3,0,7.76009,0.350094
-7.64563,0.948382,0.929119,1,3,0,7.88707,0.350094
-7.6431,0.998019,0.929119,1,3,0,7.66142,0.319914
-11.1219,0.655594,0.929119,2,3,0,11.6327,0.703005
-10.591,1,0.929119,1,1,0,11.5611,0.676461
-8.65014,1,0.929119,1,1,0,10.1444,0.537294
-8.62046,1,0.929119,1,1,0,8.87235,0.534254
-7.98035,1,0.929119,2,7,0,8.53033,0.228483
-7.73816,0.957566,0.929119,1,3,0,8.42998,0.395793
-7.86036,0.971549,0.929119,1,1,0,7.86477,0.42733
-8.00478,0.96581,0.929119,1,1,0,8.02914,0.454863
-7.70292,1,0.929119,2,7,0,7.94046,0.285683
-8.73627,0.76659,0.929119,1,3,0,9.45495,0.54585
-7.63885,0.985077,0.929119,1,3,0,8.85323,0.32832
-7.92122,0.934806,0.929119,1,3,0,8.02927,0.439759
-7.67081,1,0.929119,2,3,0,7.8681,0.29921
-7.6824,0.999213,0.929119,2,3,0,7.68643,0.293748
-7.74483,0.968978,0.929119,1,3,0,7.91866,0.397888
-8.30341,0.78349,0.929119,1,3,0,9.15447,0.192291
-8.49654,0.971927,0.929119,1,1,0,8.55774,0.176094
-7.65818,1,0.929119,2,3,0,8.41069,0.306503
-7.63859,0.998949,0.929119,1,3,0,7.66589,0.337307
-7.72628,0.987578,0.929119,2,3,0,7.74422,0.391886
-7.7635,0.975208,0.929119,2,3,0,7.95579,0.403437
-8.19647,0.812399,0.929119,1,3,0,8.9977,0.202683
-8.7466,0.921753,0.929119,1,1,0,8.74942,0.158625
-7.69545,0.926734,0.929119,1,3,0,9.51213,0.380346
-7.65318,0.548752,0.929119,2,3,0,12.0172,0.357171
-9.2188,0.651099,0.929119,2,7,0,10.454,0.132644
-8.79484,0.968263,0.929119,2,3,0,10.0551,0.155604
-8.94039,0.981862,0.929119,1,1,0,9.0764,0.147049
-7.66061,1,0.929119,2,3,0,8.68266,0.362549
-9.48385,0.753245,0.929119,2,3,0,9.48508,0.120824
-10.6712,0.895896,0.929119,1,1,0,10.6778,0.082437
-8.29523,0.913421,0.929119,2,3,0,12.8058,0.193045
-9.61062,0.905492,0.929119,2,7,0,9.68129,0.617091
-7.77737,1,0.929119,2,3,0,9.28724,0.264483
-7.92697,0.990892,0.929119,2,3,0,7.92939,0.236344
-8.23368,0.949482,0.929119,1,1,0,8.23649,0.198928
-7.8362,0.986492,0.929119,2,3,0,8.42806,0.251984
-7.79686,1,0.929119,1,1,0,7.84977,0.260061
-11.0423,0.754351,0.929119,2,3,0,11.1862,0.699227
-8.43944,1,0.929119,2,7,0,10.6376,0.180593
-8.31475,1,0.929119,1,1,0,8.50091,0.191257
-7.71977,0.998064,0.929119,2,7,0,8.19214,0.389638
-7.64974,1,0.929119,2,3,0,7.70458,0.312853
-7.83138,0.96617,0.929119,1,3,0,7.86099,0.252922
-8.11083,0.791325,0.929119,2,3,0,9.73122,0.211989
-8.45168,0.827417,0.929119,1,3,0,10.0457,0.515969
-9.11873,0.950231,0.929119,2,3,0,9.19548,0.579985
-8.28724,1,0.929119,1,1,0,8.94847,0.496139
-8.56045,0.935417,0.929119,1,1,0,8.65889,0.527958
-8.55445,1,0.929119,1,1,0,8.77831,0.527317
-8.13745,1,0.929119,1,1,0,8.49839,0.475707
-7.94,1,0.929119,2,3,0,8.12317,0.443326
-8.10707,0.807717,0.929119,2,7,0,9.20501,0.212421
-8.07144,0.972617,0.929119,2,3,0,8.57358,0.216633
-7.68216,0.9972,0.929119,2,3,0,8.09938,0.293854
-7.72415,0.967781,0.929119,2,3,0,7.9825,0.39116
-7.67157,0.85533,0.929119,2,3,0,8.78445,0.298823
-7.70578,0.99309,0.929119,1,1,0,7.70687,0.284674
-7.8014,0.802863,0.929119,2,3,0,9.5352,0.413588
-7.74976,1,0.929119,2,3,0,7.804,0.399396
-8.2707,0.928773,0.929119,2,7,0,8.28173,0.195343
-7.65652,1,0.929119,2,3,0,8.14555,0.359725
-7.73483,0.968926,0.929119,1,3,0,7.85263,0.275508
-7.75256,0.958571,0.929119,2,7,0,8.03806,0.400238
-7.69316,0.904647,0.929119,2,3,0,8.46945,0.289316
-7.67525,0.987594,0.929119,1,3,0,7.81063,0.371021
-7.65279,0.996549,0.929119,2,3,0,7.70656,0.356861
-7.83972,0.976784,0.929119,2,3,0,7.84001,0.251309
-8.11432,0.791277,0.929119,2,3,0,9.75426,0.21159
-8.41442,0.984732,0.929119,2,3,0,8.43352,0.182635
-8.10913,1,0.929119,1,1,0,8.38455,0.212184
-7.91074,0.909689,0.929119,1,3,0,9.03741,0.437718
-7.68972,0.981841,0.929119,2,3,0,8.05943,0.377894
-10.1539,0.689476,0.929119,2,7,0,10.1576,0.096833
-9.05557,1,0.929119,1,1,0,10.0393,0.140806
-8.56165,1,0.929119,1,1,0,9.02341,0.171218
-9.23142,0.917489,0.929119,1,1,0,9.24324,0.132043
-8.13382,0.860042,0.929119,1,3,0,11.6124,0.475176
-8.33108,0.952946,0.929119,1,1,0,8.40754,0.501656
-8.33108,0.923238,0.929119,1,1,0,8.67769,0.501656
-7.65248,0.989753,0.929119,2,3,0,8.40987,0.356606
-8.21393,0.839317,0.929119,1,3,0,8.64704,0.200902
-7.952,1,0.929119,2,3,0,8.178,0.232558
-8.93649,0.908669,0.929119,2,7,0,8.94681,0.564425
-8.68268,1,0.929119,1,1,0,9.06901,0.540571
-8.76099,1,0.929119,2,7,0,8.76118,0.157713
-7.68296,0.976013,0.929119,1,3,0,8.85657,0.293504
-8.58231,0.889331,0.929119,2,3,0,8.6959,0.169723
-8.55134,0.997657,0.929119,2,7,0,8.60119,0.526983
-8.03252,1,0.929119,2,7,0,8.5142,0.221487
-7.70219,0.961987,0.929119,1,3,0,8.41796,0.383085
-7.81519,0.97393,0.929119,1,1,0,7.81596,0.416994
-7.69,0.968719,0.929119,1,3,0,8.0343,0.290566
-8.10097,0.886,0.929119,1,3,0,8.49312,0.470281
-7.70441,1,0.929119,2,3,0,8.01658,0.285155
-12.1441,0.634942,0.929119,2,3,0,12.5129,0.746329
-9.66776,1,0.929119,1,1,0,11.6889,0.621021
-8.33633,1,0.929119,2,3,0,9.35548,0.502305
-8.14935,0.897939,0.929119,2,3,0,9.44289,0.477434
-8.54466,0.969306,0.929119,2,3,0,8.59544,0.526265
-8.2466,0.883049,0.929119,2,3,0,9.86074,0.490854
-8.77789,0.878393,0.929119,1,1,0,8.83148,0.549856
-8.13722,1,0.929119,2,3,0,8.64588,0.475673
-8.09251,1,0.929119,1,1,0,8.22344,0.468993
-7.65957,0.970158,0.929119,1,3,0,8.29223,0.305601
-7.65647,0.99416,0.929119,1,3,0,7.71329,0.359689
-7.6382,0.771052,0.929119,2,3,0,9.43343,0.332312
-7.7487,0.923076,0.929119,2,3,0,8.15959,0.271665
-9.15699,0.887129,0.929119,2,3,0,9.19363,0.583111
-7.70087,1,0.929119,2,3,0,8.92721,0.286421
-7.76289,0.923042,0.929119,2,3,0,8.4074,0.403261
-8.10262,0.839523,0.929119,1,3,0,8.81142,0.212936
-8.33995,0.963182,0.929119,1,1,0,8.36714,0.188998
-10.8104,0.808198,0.929119,2,3,0,11.1864,0.0790273
-11.1184,0.979138,0.929119,1,1,0,11.3782,0.0720791
-10.4837,1,0.929119,1,1,0,11.213,0.08732
-9.23627,1,0.929119,1,1,0,10.36,0.131813
-7.7411,0.964882,0.929119,1,3,0,9.3549,0.273735
-8.2439,0.931031,0.929119,1,3,0,8.2825,0.197924
-7.73753,0.991431,0.929119,1,3,0,8.19006,0.274736
-7.70079,1,0.929119,1,1,0,7.73518,0.286449
-7.68032,1,0.929119,1,1,0,7.70078,0.294666
-7.6935,0.997339,0.929119,1,1,0,7.69899,0.289186
-7.70006,0.912948,0.929119,2,3,0,8.39305,0.286716
-7.88945,0.968002,0.929119,2,3,0,8.00633,0.242403
-8.11308,0.886282,0.929119,1,3,0,8.99034,0.472105
-9.54765,0.816916,0.929119,2,7,0,9.68381,0.118207
-8.59074,0.978465,0.929119,2,3,0,10.121,0.16912
-9.3404,0.909465,0.929119,1,1,0,9.34747,0.127019
-9.03074,1,0.929119,1,1,0,9.42002,0.142116
-8.76107,1,0.929119,2,3,0,9.09412,0.157708
-7.7273,0.918642,0.929119,1,3,0,9.65845,0.392231
-7.66749,0.98335,0.929119,1,3,0,7.84628,0.300959
-7.66749,0.905406,0.929119,1,3,0,8.23356,0.300959
-7.99974,0.8163,0.929119,2,3,0,9.05096,0.225811
-8.39822,0.937348,0.929119,1,1,0,8.40007,0.183982
-8.68041,0.960992,0.929119,1,1,0,8.7337,0.162938
-7.7186,1,0.929119,2,3,0,8.64897,0.280409
-7.86515,0.938153,0.929119,1,3,0,8.201,0.428364
-8.00593,0.966647,0.929119,1,1,0,8.03179,0.455058
-7.92712,1,0.929119,2,3,0,8.03702,0.440892
-8.77838,0.620216,0.929119,1,3,0,10.6349,0.156623
-8.69669,0.997332,0.929119,2,7,0,8.79068,0.541965
-9.65348,0.795876,0.929119,1,1,0,9.74139,0.620046
-9.00988,1,0.929119,1,1,0,9.69647,0.570831
-7.67432,1,0.929119,1,3,0,8.88331,0.370543
-7.78112,0.9736,0.929119,2,3,0,7.89739,0.408316
-8.26639,0.786243,0.929119,1,3,0,9.18256,0.195754
-7.63873,0.984994,0.929119,1,3,0,8.40794,0.328781
-7.72914,0.979833,0.929119,1,3,0,7.75707,0.277171
-7.72561,0.990559,0.929119,2,3,0,7.85025,0.278232
-9.70233,0.771314,0.929119,2,3,0,9.81826,0.112186
-10.5285,0.929178,0.929119,1,1,0,10.5841,0.0861188
-9.55369,1,0.929119,1,1,0,10.4663,0.117964
-7.85403,1,0.929119,2,3,0,9.48649,0.248628
-7.72411,1,0.929119,1,1,0,7.82927,0.278691
-7.63818,1,0.929119,2,3,0,7.71295,0.333777
-7.68865,0.987754,0.929119,1,3,0,7.70937,0.291112
-7.99516,0.953224,0.929119,1,3,0,8.02085,0.226434
-7.95004,1,0.929119,2,3,0,8.03318,0.232848
-7.7712,1,0.929119,2,3,0,7.91749,0.265954
-7.7712,0.755781,0.929119,1,3,0,9.45119,0.265954
-7.71158,1,0.929119,1,1,0,7.76304,0.282696
-7.67029,1,0.929119,2,3,0,7.70369,0.299479
-7.6811,0.997795,0.929119,1,1,0,7.68518,0.29432
-7.72662,0.973924,0.929119,1,3,0,7.88445,0.392003
-9.27333,0.746037,0.929119,2,3,0,10.0114,0.592345
-8.41377,1,0.929119,2,3,0,9.11457,0.511594
-8.50786,0.977279,0.929119,1,1,0,8.67173,0.522259
-9.26316,0.833203,0.929119,1,1,0,9.34002,0.591553
-8.63187,1,0.929119,1,1,0,9.2286,0.535429
-8.18722,1,0.929119,1,1,0,8.57549,0.482801
-7.82818,1,0.929119,1,1,0,8.10297,0.420085
-8.20117,0.886289,0.929119,2,3,0,8.78824,0.48473
-7.79849,1,0.929119,1,1,0,8.10442,0.412852
-8.72261,0.655308,0.929119,1,3,0,10.1536,0.160164
-9.1366,0.930944,0.929119,2,3,0,9.99941,0.13666
-8.68948,1,0.929119,2,3,0,9.13149,0.162334
-7.66771,0.938879,0.929119,1,3,0,9.29387,0.366916
-7.79502,0.984291,0.929119,2,7,0,7.79699,0.411966
-7.77357,0.97166,0.929119,2,3,0,8.0715,0.406263
-8.06074,0.84988,0.929119,1,3,0,8.75431,0.217939
-8.38094,0.950269,0.929119,1,1,0,8.39258,0.185441
-8.74689,0.949861,0.929119,1,1,0,8.78283,0.158606
-9.35492,0.92883,0.929119,1,1,0,9.38502,0.126371
-7.95107,0.859215,0.929119,1,3,0,11.3777,0.445376
-8.18797,0.780445,0.929119,1,3,0,9.40512,0.203564
-7.70633,0.945101,0.929119,2,7,0,8.67313,0.3847
-7.65873,1,0.929119,2,3,0,7.69549,0.361284
-8.37812,0.863577,0.929119,1,3,0,8.48083,0.50738
-7.7011,0.939308,0.929119,1,3,0,8.81115,0.286337
-7.69765,0.912626,0.929119,2,3,0,8.41214,0.287606
-8.21704,0.916236,0.929119,1,3,0,8.2885,0.200588
-7.96606,1,0.929119,1,1,0,8.18557,0.23051
-7.9011,1,0.929119,1,1,0,7.98723,0.240467
-7.77294,1,0.929119,1,1,0,7.88092,0.265535
-7.9282,0.82961,0.929119,2,3,0,9.25462,0.236153
-7.67898,0.996482,0.929119,1,3,0,7.89859,0.295271
-7.71533,0.99271,0.929119,1,1,0,7.71712,0.281459
-7.67338,0.986724,0.929119,1,3,0,7.84383,0.370048
-7.63837,0.998762,0.929119,1,3,0,7.68168,0.33062
-7.65173,0.87172,0.929119,2,3,0,8.61886,0.355984
-8.35462,0.774386,0.929119,2,3,0,9.19725,0.187709
-8.42349,0.989897,0.929119,1,1,0,8.52528,0.181889
-8.10698,1,0.929119,1,1,0,8.39025,0.212432
-7.92692,1,0.929119,2,3,0,8.09117,0.236352
-7.69446,0.99915,0.929119,2,7,0,7.88111,0.379932
-7.7763,0.949885,0.929119,2,7,0,8.01854,0.264735
-7.69051,1,0.929119,1,1,0,7.75939,0.290364
-7.69051,0.684899,0.929119,1,3,0,9.69761,0.290364
-7.64533,1,0.929119,2,7,0,7.68076,0.34975
-7.73081,0.984254,0.929119,1,3,0,7.73823,0.393402
-7.7777,0.989056,0.929119,1,1,0,7.7892,0.407393
-7.68413,0.725307,0.929119,2,3,0,9.89939,0.292999
-7.9295,0.963398,0.929119,1,3,0,7.94597,0.235952
-7.74649,0.947725,0.929119,2,7,0,8.36592,0.398399
-7.79455,0.996247,0.929119,2,3,0,7.80922,0.411845
-7.70435,0.982726,0.929119,2,3,0,7.94845,0.383936
-7.77738,0.983104,0.929119,1,1,0,7.78076,0.407306
-11.4769,0.546431,0.929119,2,7,0,11.5499,0.0648923
-7.77012,0.964546,0.929119,2,7,0,10.7996,0.405307
-7.67704,0.976681,0.929119,1,3,0,7.9342,0.296166
-7.72131,0.991127,0.929119,1,1,0,7.72221,0.279555
-7.66861,0.986709,0.929119,1,3,0,7.84247,0.367434
-7.90452,0.916716,0.929119,1,3,0,8.18432,0.23991
-8.03113,0.992726,0.929119,2,3,0,8.05164,0.221666
-7.64237,1,0.929119,2,3,0,7.99251,0.320943
-7.80978,0.981044,0.929119,2,3,0,7.81936,0.415673
-7.82207,0.923225,0.929119,2,7,0,8.33625,0.254772
-8.06061,0.98606,0.929119,2,3,0,8.06132,0.217955
-7.86872,1,0.929119,1,1,0,8.03404,0.245979
-7.92216,0.974287,0.929119,2,3,0,8.21023,0.237094
-7.64185,0.994735,0.929119,1,3,0,7.94625,0.321729
-8.95391,0.739043,0.929119,1,3,0,9.42816,0.565963
-9.512,0.87604,0.929119,1,1,0,9.70967,0.610139
-8.17793,1,0.929119,1,1,0,9.18849,0.481501
-8.06984,1,0.929119,1,1,0,8.22963,0.465482
-7.78878,1,0.929119,1,1,0,8.00431,0.410348
-7.78238,0.948795,0.929119,1,3,0,8.21199,0.263314
-7.77019,0.965956,0.929119,1,3,0,8.16071,0.405326
-7.91438,0.96627,0.929119,1,1,0,7.92185,0.438431
-7.65302,0.992589,0.929119,2,3,0,7.97098,0.357043
-7.65561,0.999417,0.929119,1,1,0,7.65826,0.359054
-8.28754,0.878903,0.929119,1,3,0,8.38003,0.496178
-7.65741,1,0.929119,2,3,0,8.19038,0.307014
-7.65229,0.997977,0.929119,2,3,0,7.67989,0.310742
-7.65229,0.60546,0.929119,1,3,0,10.2283,0.310742
-7.64383,0.997831,0.929119,1,3,0,7.67384,0.347911
-7.72972,0.989562,0.929119,2,3,0,7.73021,0.277
-7.73083,0.975625,0.929119,1,3,0,7.98716,0.39341
-7.73083,0.868205,0.929119,1,3,0,8.49132,0.39341
-7.65349,0.988112,0.929119,1,3,0,7.81246,0.309811
-7.96179,0.958763,0.929119,2,3,0,8.02261,0.231127
-7.88015,1,0.929119,1,1,0,7.9728,0.243984
-8.23153,0.941261,0.929119,1,1,0,8.23154,0.199141
-8.52719,0.956769,0.929119,1,1,0,8.55929,0.173767
-8.98238,0.941493,0.929119,1,1,0,9.0176,0.144723
-7.72136,0.971248,0.929119,1,3,0,9.06223,0.279542
-8.33674,0.837875,0.929119,1,3,0,8.93667,0.502355
-8.01748,1,0.929119,1,1,0,8.29287,0.457005
-7.75015,1,0.929119,1,1,0,7.95395,0.399513
-7.70207,1,0.929119,2,3,0,7.74454,0.38304
-7.64146,0.999574,0.929119,1,3,0,7.69604,0.344431
-8.36974,0.902623,0.929119,2,3,0,8.38554,0.1864
-8.50754,0.980202,0.929119,1,1,0,8.5915,0.175252
-7.6438,0.981674,0.929119,1,3,0,8.67118,0.319001
-7.81776,0.965023,0.929119,1,3,0,7.85622,0.255644
-7.77964,1,0.929119,1,1,0,7.82874,0.263949
-7.63984,0.940868,0.929119,2,3,0,8.27134,0.325501
-7.64004,0.999396,0.929119,1,3,0,7.64492,0.341679
-9.99833,0.693584,0.929119,2,3,0,10.0046,0.101785
-10.633,0.948698,0.929119,1,1,0,10.7444,0.0834038
-7.6495,0.997501,0.929119,2,7,0,10.0608,0.354021
-8.41943,0.759048,0.929119,2,3,0,9.31349,0.182222
-9.37043,0.893447,0.929119,2,3,0,9.99698,0.125684
-10.1804,0.923501,0.929119,1,1,0,10.2205,0.0960203
-9.87559,1,0.929119,1,1,0,10.3465,0.105933
-9.87559,0.950855,0.929119,1,1,0,10.5241,0.105933
-7.64221,1,0.929119,2,3,0,9.4823,0.321176
-8.26208,0.86421,0.929119,1,3,0,8.49978,0.196165
-8.20613,1,0.929119,1,1,0,8.33708,0.201693
-7.67646,1,0.929119,2,3,0,8.09415,0.371642
-8.84219,0.789627,0.929119,1,3,0,8.99364,0.555889
-8.32006,1,0.929119,1,1,0,8.78388,0.500287
-7.8874,1,0.929119,1,1,0,8.21995,0.433032
-7.95098,0.869249,0.929119,1,3,0,8.76085,0.232708
-7.88231,1,0.929119,1,1,0,7.96746,0.243613
-8.07051,0.8936,0.929119,1,3,0,8.90198,0.465586
-7.71378,0.97179,0.929119,2,3,0,8.30132,0.38749
-7.78581,0.944309,0.929119,2,7,0,8.07795,0.262527
-7.90309,0.881619,0.929119,2,3,0,9.04867,0.436205
-8.5526,0.921411,0.929119,2,7,0,8.60877,0.171881
-8.13093,1,0.929119,1,1,0,8.49544,0.209713
-7.75163,0.947991,0.929119,1,3,0,8.71027,0.399957
-7.63996,0.999414,0.929119,2,3,0,7.75689,0.341514
-8.06071,0.891279,0.929119,1,3,0,8.30044,0.217943
-7.64124,1,0.929119,2,3,0,7.98437,0.344054
-9.36784,0.781918,0.929119,2,3,0,9.77301,0.599565
-8.50024,1,0.929119,1,1,0,9.22165,0.521419
-8.75109,0.94077,0.929119,1,1,0,8.90285,0.547286
-8.28189,1,0.929119,1,1,0,8.70465,0.495453
-7.9407,1,0.929119,1,1,0,8.2169,0.443455
-8.2946,0.917554,0.929119,1,1,0,8.31147,0.497078
-9.16721,0.808883,0.929119,1,1,0,9.19711,0.583938
-7.65361,0.997922,0.929119,1,3,0,9.10364,0.357521
-7.91395,0.91883,0.929119,1,3,0,8.14675,0.238391
-8.31483,0.961927,0.929119,2,7,0,8.35604,0.499633
-9.22096,0.934162,0.929119,2,3,0,9.25125,0.588237
-8.32505,1,0.929119,2,7,0,9.1747,0.190327
-8.72102,0.944962,0.929119,1,1,0,8.74703,0.160267
-7.94516,0.862512,0.929119,2,7,0,10.2103,0.444286
-7.94459,1,0.929119,2,7,0,7.94674,0.233659
-7.71465,0.992281,0.929119,2,3,0,8.03572,0.281683
-7.94446,0.962175,0.929119,2,3,0,8.08237,0.233679
-8.12971,0.96903,0.929119,1,1,0,8.1461,0.20985
-7.64988,0.990597,0.929119,1,3,0,8.16353,0.312736
-7.6487,0.998519,0.929119,2,3,0,7.66654,0.313789
-7.8325,0.965296,0.929119,1,3,0,7.86431,0.252703
-7.77764,0.948798,0.929119,2,7,0,8.2664,0.407376
-7.8072,0.993025,0.929119,1,1,0,7.8324,0.415035
-9.24369,0.807039,0.929119,2,7,0,9.2662,0.131463
-9.35279,0.986927,0.929119,2,7,0,9.37296,0.598431
-9.02859,1,0.929119,1,1,0,9.53544,0.572432
-8.043,1,0.929119,2,3,0,8.78891,0.461204
-8.91548,0.80831,0.929119,1,1,0,8.91811,0.562553
-8.06779,1,0.929119,1,1,0,8.71372,0.465159
-8.06779,0.89205,0.929119,1,1,0,8.44921,0.465159
-8.06779,0.95871,0.929119,1,1,0,8.26403,0.465159
-7.78454,1,0.929119,1,1,0,8.00138,0.40923
-7.81878,0.991912,0.929119,1,1,0,7.84461,0.417857
-7.68496,1,0.929119,2,7,0,7.79266,0.292647
-7.73639,0.986897,0.929119,2,3,0,7.81617,0.275061
-7.79475,0.956156,0.929119,1,3,0,8.11819,0.411896
-7.73044,0.967675,0.929119,2,3,0,8.11182,0.276787
-8.27868,0.927484,0.929119,2,3,0,8.4464,0.194589
-8.71189,0.793678,0.929119,1,3,0,10.8603,0.543466
-7.6713,1,0.929119,1,3,0,8.60606,0.368929
-8.24481,0.899804,0.929119,2,3,0,8.51703,0.490618
-8.24481,0.754196,0.929119,1,1,0,9.13293,0.490618
-7.69456,0.946122,0.929119,1,3,0,8.61946,0.288776
-7.71362,0.977431,0.929119,1,3,0,7.88817,0.387433
-7.66406,0.835532,0.929119,2,3,0,8.92175,0.302876
-9.12773,0.711173,0.929119,1,3,0,9.72101,0.137105
-8.833,1,0.929119,1,1,0,9.19031,0.153282
-7.76949,0.999477,0.929119,2,3,0,8.83274,0.266366
-7.64042,1,0.929119,2,3,0,7.74568,0.342504
-7.85328,0.955416,0.929119,1,3,0,7.89876,0.425782
-8.26241,0.905805,0.929119,1,1,0,8.26504,0.492931
-7.65854,0.998707,0.929119,1,3,0,8.20418,0.361152
-8.23546,0.923189,0.929119,2,3,0,8.238,0.198753
-8.61229,0.94575,0.929119,1,1,0,8.63278,0.167596
-8.50576,1,0.929119,2,3,0,8.70876,0.175388
-7.63872,1,0.929119,2,3,0,8.35322,0.337856
-7.64208,0.944306,0.929119,2,3,0,8.03965,0.345438
-7.67001,0.982223,0.929119,2,3,0,7.76211,0.299622
-7.63838,0.98005,0.929119,2,3,0,7.82068,0.336112
-7.63929,0.999261,0.929119,2,3,0,7.64355,0.326902
-7.8151,0.960878,0.929119,1,3,0,7.87205,0.256191
-7.75186,0.878363,0.929119,2,3,0,8.92032,0.270824
-7.67156,0.986198,0.929119,1,3,0,7.89806,0.369071
-7.67675,0.983566,0.929119,2,7,0,7.7775,0.296301
-7.89633,0.966474,0.929119,1,3,0,7.91188,0.241253
-7.71016,0.958951,0.929119,2,7,0,8.22417,0.38615
-7.83214,0.971805,0.929119,1,1,0,7.83323,0.421007
-8.13388,0.82559,0.929119,1,3,0,9.03718,0.209385
-10.4806,0.764548,0.929119,1,3,0,10.9212,0.0874025
-9.86031,1,0.929119,1,1,0,10.5328,0.106465
-8.99286,1,0.929119,1,1,0,9.77954,0.144151
-8.50933,1,0.929119,1,1,0,8.95809,0.175116
-9.41385,0.889802,0.929119,1,1,0,9.41386,0.123791
-9.81834,0.960078,0.929119,1,1,0,9.94382,0.107945
-9.3712,1,0.929119,1,1,0,9.88392,0.125651
-8.73362,1,0.929119,1,1,0,9.31901,0.159455
-8.39676,1,0.929119,2,3,0,8.72898,0.184104
-7.63854,0.979681,0.929119,2,3,0,8.63235,0.337048
-7.63854,0.8306,0.929119,1,3,0,8.51375,0.337048
-7.66848,0.992023,0.929119,1,3,0,7.68519,0.300431
-7.69863,0.99796,0.929119,2,3,0,7.69972,0.28724
-7.84924,0.984377,0.929119,2,7,0,7.85367,0.424888
-7.65959,1,0.929119,2,3,0,7.80933,0.30559
-7.67909,0.995992,0.929119,1,1,0,7.68006,0.295224
-9.22977,0.707342,0.929119,1,3,0,9.81645,0.132121
-8.47551,1,0.929119,1,1,0,9.13325,0.177725
-8.10609,0.849266,0.929119,2,7,0,10.1217,0.471055
-7.95232,1,0.929119,1,1,0,8.11149,0.445606
-7.95232,0.749176,0.929119,1,3,0,9.55717,0.445606
-7.95733,0.99879,0.929119,1,1,0,8.03003,0.446522
-8.74632,0.825137,0.929119,1,1,0,8.74667,0.546825
